BrandName,Details,Sizes,MRP,SellPrice,Discount,Category
shoetopia,synthetic womens casual slides - grey,['36'],999.0,499.0,0.5,Footwear
catwalk,polyurethane slipon womens ethnic clogs - yellow,"['5', '6', '7']",2895.0,2316.0,0.2,Footwear
lemon & pepper,womens party wear slipon heels - black,"['36', '37', '38', '39', '40']",2799.0,1399.0,0.5,Footwear
lemon & pepper,pu open back womens casual wedge heel sandals - grey,"['36', '37', '38', '39', '40', '41']",2199.0,1539.0,0.3,Footwear
reebok,slipon womens sports shoes - grey,"['6.5', '7.5', '8.5', '9.5']",5599.0,2799.0,0.5,Footwear
tresmode,rubber slip on womens casual wear flats - black,"['36', '37', '38', '39', '40']",2499.0,1249.0,0.5,Footwear
catwalk,womens embellished heel slip ons - black,"['4', '5', '6', '7']",2595.0,2076.0,0.2,Footwear
catwalk,pu slipon womens casual wear flat sandals - bronze,"['4', '5', '6', '7', '8', '9']",2295.0,1836.0,0.2,Footwear
lemon & pepper,womens casual wear buckle closure pump shoes - muted wine,"['39', '40']",2999.0,1499.0,0.5,Footwear
lemon & pepper,womens casual wear slipon heels - gunmetal,"['36', '37']",2399.0,1199.0,0.5,Footwear
ceriz,polyurethane pointed toe womens casual flats - tan,"['35', '36', '37', '38', '39', '40']",1699.0,1189.0,0.3,Footwear
estatos,womens casual wear slip on flats - green,"['36', '37', '38', '39']",1349.0,876.0,0.35,Footwear
lemon & pepper,womens casual wear slipon sandals - cream,['36'],3299.0,1649.0,0.5,Footwear
inc.5,synthetic womens casual wear flats - white,"['37', '38', '39', '40']",1890.0,945.0,0.5,Footwear
tresmode,leather slip on womens casual flats - champagne,"['36', '37', '38', '39', '40', '41']",2799.0,2099.0,0.25,Footwear
catwalk,pu round toe womens party wear sandals - silver grey,"['5', '6', '7']",2495.0,1996.0,0.2,Footwear
catwalk,womens metal accent thongs - natural,"['4', '5', '6', '7', '8', '9']",2295.0,1836.0,0.2,Footwear
skechers,womens mesh sports shoes - charcoal,['9'],5299.0,3179.0,0.4,Footwear
modare,pu slip on round toe womens formal ballerinas - natural,"['36', '37', '38', '39', '40']",3999.0,2799.0,0.3,Footwear
lemon & pepper,pu open back womens casual block heel sandals - pink,"['36', '37', '38', '39', '40']",2799.0,1399.0,0.5,Footwear
inc.5,leather slip on womens casual slides - navy,"['5', '6', '7', '8', '9', '10']",2090.0,1490.0,0.29,Footwear
ceriz,polyurethane round toe womens casual ballerinas - mint,"['35', '36', '37', '38', '39', '40', '41']",1999.0,1399.0,0.3,Footwear
inc.5,leather slip on womens casual flats - natural,"['5', '6', '7', '8', '9', '10', '11']",1790.0,1190.0,0.34,Footwear
ceriz,pu slip on womens casual loafers - navy,"['35', '36', '37', '38', '39', '40']",2299.0,1379.0,0.4,Footwear
estatos,polyurethane slipon womens party wear sandals - rust,"['36', '37', '38', '39', '40']",1999.0,1099.0,0.45,Footwear
estatos,womens casual wear buckle closure flats - pink,"['38', '39']",1199.0,719.0,0.4,Footwear
estatos,womens casual wear slip on flats - brown,"['37', '38', '39']",1299.0,779.0,0.4,Footwear
estatos,womens casual wear buckle closure flats - purple,"['37', '38', '39', '40']",1299.0,649.0,0.5,Footwear
tresmode,synthetic leather slip on womens casual wear flats - gold,"['36', '37', '38']",3600.0,1800.0,0.5,Footwear
tresmode,leather slip on womens formal pump shoes - wine,['39'],5495.0,2747.0,0.5,Footwear
ceriz,artificial leather womens casual sandals - rose gold,['37'],2199.0,1099.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - black,['36'],999.0,499.0,0.5,Footwear
tresmode,synthetic leather slip on womens party wear sandals - green,"['35', '36', '37', '38', '39', '40']",4500.0,2250.0,0.5,Footwear
catwalk,solid patent lace up womens formal mules - black,"['4', '5', '6', '7', '8', '9']",3095.0,2476.0,0.2,Footwear
modare,pu slip on round toe womens formal ballerinas - camel,"['36', '37', '38', '39']",3999.0,2799.0,0.3,Footwear
haute curry,womens casual wear slip on wedges - natural,"['36', '37']",1999.0,999.0,0.5,Footwear
modare,pu slip on round toe womens casual slides - walnut,"['36', '37', '39', '40']",3499.0,2799.0,0.2,Footwear
ceriz,polyurethane open toe womens casual sandals - mustard,"['35', '36', '37', '38', '39', '40', '41']",2299.0,1609.0,0.3,Footwear
haute curry,womens party wear slip on wedges - natural,"['38', '40', '41']",2799.0,1399.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - copper,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
shoetopia,synthetic womens casual sandals - pink,"['36', '37', '38', '39', '40', '41']",999.0,799.0,0.2,Footwear
estatos,womens casual wear slip on heeled sandals - brown,['39'],1899.0,1139.0,0.4,Footwear
catwalk,womens iridescent platform sneakers - green,"['4', '5', '6', '7', '8', '9']",3795.0,3036.0,0.2,Footwear
catwalk,womens elastic ankle straps sandals - black,"['4', '5', '6', '7', '8', '9']",1995.0,1596.0,0.2,Footwear
monrow,suede tie up womens party sandals - black,"['36', '37', '38', '39', '40']",2399.0,1199.0,0.5,Footwear
lemon & pepper,womens party wear slipon wedges - gunmetal,['39'],2999.0,1499.0,0.5,Footwear
lemon & pepper,womens casual wear slip on loafers - orange,"['36', '37', '38', '39', '40']",3299.0,1649.0,0.5,Footwear
w,polyurethane buckle womens formal wear sandals - black,"['36', '39']",2299.0,1379.0,0.4,Footwear
ceriz,polyurethane pointed toe womens casual sandals - natural,"['35', '36', '37', '38', '39', '40']",2199.0,1539.0,0.3,Footwear
tresmode,leather slip on womens formal ballerinas - red,"['36', '37', '38', '39', '40']",3695.0,1847.0,0.5,Footwear
modare,slip on womens ballerinas - natural,"['36', '37', '38', '39', '40']",4499.0,3149.0,0.3,Footwear
lemon & pepper,womens casual wear buckle closure heels - natural,"['38', '39', '40', '41']",3799.0,1899.0,0.5,Footwear
estatos,womens casual wear buckle closure flats - black,['40'],999.0,649.0,0.35,Footwear
ceriz,pu slip on womens casual sandals - navy,"['36', '38', '39']",1999.0,1199.0,0.4,Footwear
catwalk,pu slipon womens casual wear flat sandals - gunmetal,['6'],2395.0,1119.0,0.53,Footwear
catwalk,fabric slipon womens casual wear platforms - brown,"['4', '5', '6', '7', '8']",2695.0,2156.0,0.2,Footwear
lemon & pepper,womens slip on casual sandals - gold,['36'],2399.0,1199.0,0.5,Footwear
reebok,mesh lace up womens sports shoes - vetiver,"['6.5', '7.5', '8.5', '9.5']",4999.0,2499.0,0.5,Footwear
monrow,polyurethane slipon womens casual sandals - lavender,"['36', '37', '38', '39', '40', '41']",1999.0,999.0,0.5,Footwear
lemon & pepper,womens casual wear slip on heeled shoes - camel,"['35', '36', '40']",3499.0,1749.0,0.5,Footwear
monrow,rubber slip on womens party slip ons - cream,"['36', '37', '39', '40', '41']",2299.0,1195.0,0.48,Footwear
modare,womens casual wear slip on heels - black,"['36', '37', '39']",2499.0,1249.0,0.5,Footwear
skechers,womens mesh slipon sports shoes - navy,['11'],5299.0,3179.0,0.4,Footwear
modare,pu slip on round toe womens formal ballerinas - camel,"['36', '37', '38', '39', '40']",3799.0,2659.0,0.3,Footwear
estatos,womens casual wear slipon flats - maroon,"['36', '37', '38', '39']",999.0,499.0,0.5,Footwear
estatos,womens party wear buckle closure heels - pink,"['39', '40']",2199.0,1319.0,0.4,Footwear
inc.5,synthetic womens party wear flats - gold,"['37', '38', '39', '40']",1890.0,945.0,0.5,Footwear
clarks,suede slipon womens casual pumps - black,"['4', '5', '6', '7']",5499.0,2749.0,0.5,Footwear
shoetopia,synthetic womens casual slides - pink,"['36', '37', '38']",999.0,499.0,0.5,Footwear
shoetopia,suede womens casual sandals - black,"['36', '40', '41']",999.0,799.0,0.2,Footwear
shoetopia,synthetic womens casual flats - black,"['37', '39']",999.0,499.0,0.5,Footwear
haute curry,womens casual wear buckle closure heels - gunmetal,"['36', '37', '38', '39', '40', '41']",2499.0,1249.0,0.5,Footwear
modare,pu slip on round toe womens casual sandals - camel,"['36', '37', '38', '39', '40']",3799.0,2659.0,0.3,Footwear
modare,womens pu slip-on flats - gold,"['36', '37']",1999.0,799.0,0.6,Footwear
reebok,textile lace up womens sports shoes - black,"['6.5', '7.5', '8.5', '9.5']",3999.0,1999.0,0.5,Footwear
monrow,rubber slip on womens sports sandals - black,['37'],2199.0,989.0,0.55,Footwear
inc.5,synthetic womens casual wear flats - natural,"['37', '38', '39']",1990.0,995.0,0.5,Footwear
signature sole,synthetic slipon womens casual sandals - black,"['35', '36', '37', '38', '39']",2600.0,1820.0,0.3,Footwear
lemon & pepper,pu slip on womens party wear sandals - gunmetal,"['36', '37', '38', '39', '40', '41']",3799.0,2659.0,0.3,Footwear
inc.5,synthetic slipon womens party wear flats - peach,"['37', '38', '39', '40', '41']",2190.0,1095.0,0.5,Footwear
catwalk,fabric buckle womens casual wear ballerinas - gold,"['6', '7']",2495.0,1996.0,0.2,Footwear
catwalk,pu buckle womens occasion wear flat sandals - gold,['7'],2695.0,1347.0,0.5,Footwear
catwalk,suede tie up womens casual wear boots - brown,"['4', '5', '6', '7', '8', '9']",3495.0,2796.0,0.2,Footwear
shoetopia,synthetic womens casual sandals - black,"['36', '37', '38', '39', '40', '41']",999.0,799.0,0.2,Footwear
shoetopia,synthetic womens casual sandals - blue,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
shoetopia,synthetic womens casual sandals - gold,"['36', '37', '38', '39', '40']",999.0,699.0,0.3,Footwear
shoetopia,synthetic womens casual flats - natural,"['37', '39']",999.0,499.0,0.5,Footwear
lemon & pepper,suede slip on womens casual wear mules - olive,"['36', '37', '38', '39', '40', '41']",3499.0,2799.0,0.2,Footwear
inc.5,synthetic open back womens heels - natural,['6'],2190.0,1095.0,0.5,Footwear
inc.5,synthetic slipon womens party wear sandals - yellow,"['36', '37', '38', '39']",2290.0,1145.0,0.5,Footwear
haute curry,womens casual wear slip on heels - pink,"['36', '37', '38', '39']",2199.0,1099.0,0.5,Footwear
ceriz,polyurethane pointed toe womens casual flats - black,"['35', '36', '37', '38', '39', '40']",1499.0,1049.0,0.3,Footwear
signature sole,synthetic slipon womens ethnic flats - lavender,"['35', '36', '37', '38', '40']",1500.0,1125.0,0.25,Footwear
haute curry,womens casual wear slip on heels - red,"['35', '37', '38', '39', '40']",1999.0,999.0,0.5,Footwear
haute curry,womens casual wear slip on flats - pink,"['36', '37', '38', '39', '40']",1999.0,999.0,0.5,Footwear
catwalk,patent slip on womens occasion wear boots - black,"['4', '5', '6', '7', '8', '9']",4095.0,3276.0,0.2,Footwear
skechers,knit slip on strapless womens casual shoes - navy,"['6', '7', '8', '9', '10']",5499.0,3299.0,0.4,Footwear
catwalk,womens textured ankle strap sandals - black,"['4', '5', '6', '7', '8']",2095.0,1676.0,0.2,Footwear
catwalk,womens metallic two-strap sandals - gold,"['4', '5', '6', '7', '8']",2395.0,1916.0,0.2,Footwear
catwalk,leather slip on womens formal flats - tan,"['4', '5', '6', '7', '8', '9']",2495.0,1996.0,0.2,Footwear
haute curry,womens party wear slipon heels - gold,"['36', '37', '38']",1999.0,999.0,0.5,Footwear
estatos,womens casual wear lace up sneakers - white,"['37', '38', '39', '41']",1299.0,649.0,0.5,Footwear
estatos,womens casual wear slip on flats - black,"['36', '37', '38', '39', '40']",999.0,649.0,0.35,Footwear
estatos,womens casual wear slip on ballerinas - pink,"['37', '38', '39', '40', '41']",1499.0,974.0,0.35,Footwear
estatos,womens casual wear slip on heeled sandals - peach,['37'],1499.0,899.0,0.4,Footwear
catwalk,polyurethane slipon womens casual loafers - brown,"['5', '6', '7']",2895.0,1447.0,0.5,Footwear
shoetopia,synthetic womens casual slides - peach,"['36', '37', '38']",999.0,499.0,0.5,Footwear
catwalk,raffia slipon womens casual wear ballerinas - natural,"['4', '5', '6', '7', '8']",2595.0,2076.0,0.2,Footwear
tresmode,synthetic leather slip on womens semi formal shoes - natural,"['36', '37', '39', '40']",3990.0,1995.0,0.5,Footwear
haute curry,womens party wear slipon heels - gunmetal,"['35', '36', '37', '38', '39', '40']",2499.0,1249.0,0.5,Footwear
inc.5,synthetic others womens party flats - mustard,"['37', '39']",1890.0,945.0,0.5,Footwear
monrow,polyurethane slipon womens casual sandals - black,"['36', '37', '38']",1899.0,892.0,0.53,Footwear
haute curry,polyurethane slipon womens casual wear sandals - grey,"['37', '38', '39', '40', '41']",2999.0,2099.0,0.3,Footwear
ceriz,artificial leather womens loafers - pink,['39'],2199.0,1099.0,0.5,Footwear
ceriz,synthetic square toe womens casual ballerinas - navy,['36'],1999.0,999.0,0.5,Footwear
w,polyurethane womens party wear sandals - navy,"['36', '37', '38', '39', '40']",1799.0,1259.0,0.3,Footwear
catwalk,synthetic slipon womens casual wear ballerinas - pink,"['5', '6', '7']",2895.0,1447.0,0.5,Footwear
shoetopia,synthetic womens casual slides - gold,"['36', '37']",499.0,399.0,0.2,Footwear
estatos,polyurethane slipon womens party wear sandals - black,"['38', '40']",1999.0,1099.0,0.45,Footwear
lemon & pepper,womens casual wear slip on pump shoes - black,['40'],3499.0,1749.0,0.5,Footwear
estatos,womens casual wear buckle closure flats - cream,"['36', '37', '38', '39', '40', '41']",1249.0,811.0,0.35,Footwear
estatos,womens casual wear slip on wedges - purple,"['38', '39', '40', '41']",1599.0,1039.0,0.35,Footwear
inc.5,synthetic womens party wear flats - grey,"['37', '38', '39']",1890.0,945.0,0.5,Footwear
monrow,rubber slip on womens casual slip ons - white,"['37', '39']",1899.0,892.0,0.53,Footwear
shoetopia,synthetic womens casual sandals - cherry,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
lemon & pepper,womens party wear buckle closure heels - gold,"['37', '38', '39', '40']",3999.0,1999.0,0.5,Footwear
clarks,leather slip on womens casual pumps - navy,"['3', '4', '5', '6', '7', '8']",4999.0,2999.0,0.4,Footwear
lemon & pepper,pu slipon womens casual flats - peach,"['36', '37', '38', '39', '40', '41']",2199.0,1539.0,0.3,Footwear
lemon & pepper,womens party wear buckle closure heels - black,"['36', '37', '38', '39', '40']",3999.0,1999.0,0.5,Footwear
monrow,rubber buckle womens party sandals - champagne,"['37', '38', '39', '40']",2399.0,1199.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - black,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
inc.5,synthetic others womens casual platform heel sandals - brown,['37'],2690.0,1345.0,0.5,Footwear
catwalk,pu slipon womens casual wear flat sandals - yellow,['7'],2695.0,1347.0,0.5,Footwear
inc.5,synthetic open back womens heels - gold,['7'],2690.0,1345.0,0.5,Footwear
tresmode,leather slip on womens casual shoes - black,"['37', '39']",5000.0,2500.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - grey,"['36', '37', '39']",999.0,499.0,0.5,Footwear
shoetopia,suede womens casual sandals - brown,"['37', '39', '41']",999.0,899.0,0.1,Footwear
w,polyurethane buckle womens casual wear sandals - red,"['36', '37', '38', '39', '40', '41', '42']",1799.0,1079.0,0.4,Footwear
catwalk,suede slip on womens casual wear sandals - gunmetal,"['4', '5', '6', '7', '8', '9']",2795.0,2236.0,0.2,Footwear
haute curry,womens casual wear buckle closure wedges - black,"['36', '37', '38', '39', '40']",2799.0,1399.0,0.5,Footwear
catwalk,womens embroidered monks - multi,"['4', '5', '6', '7', '8', '9']",2595.0,2076.0,0.2,Footwear
inc.5,synthetic womens casual wear flats - natural,"['37', '38', '39', '40']",1890.0,945.0,0.5,Footwear
catwalk,womens embroidered toe loop thongs - multi,"['4', '5', '6', '7', '8', '9']",2495.0,1996.0,0.2,Footwear
monrow,rubber slip on womens casual slip ons - blue,"['37', '38']",1699.0,798.0,0.53,Footwear
catwalk,synthetic slipon womens casual wear ballerinas - pink,"['5', '6', '7']",2695.0,1347.0,0.5,Footwear
inc.5,tpr open back womens party flats - white,['8'],1690.0,845.0,0.5,Footwear
catwalk,printed fabric slipon womens casual mules - brown,"['4', '5', '6', '7', '8', '9']",3995.0,3196.0,0.2,Footwear
reebok,pu lace up womens sports shoes - black,['9.5'],2099.0,1049.0,0.5,Footwear
reebok,textile lace up womens sports shoes - white,"['6.5', '7.5', '8.5', '9.5']",5599.0,2799.0,0.5,Footwear
ceriz,polyurethane pointed toe womens casual sandals - pewter,"['35', '36', '37', '38', '39', '40']",2199.0,1539.0,0.3,Footwear
haute curry,womens casual wear slipon wedges - natural,"['36', '37', '38', '39', '40', '41']",1999.0,999.0,0.5,Footwear
w,polyurethane buckle womens casual wear sandals - ecru,"['37', '38', '40', '41']",1799.0,899.0,0.5,Footwear
modare,pu slip on round toe womens formal ballerinas - camel,"['36', '37', '38', '39', '40']",3999.0,2799.0,0.3,Footwear
estatos,womens casual wear slip on flats - pink,"['37', '38', '39', '40']",1499.0,899.0,0.4,Footwear
estatos,womens casual wear slip on ballerinas - white,['40'],1499.0,974.0,0.35,Footwear
inc.5,synthetic others womens party flats - brown,"['37', '40']",1890.0,945.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - natural,"['36', '37', '38', '39', '40', '41']",999.0,799.0,0.2,Footwear
estatos,pu broad toe womens casual sandals - green,"['37', '38']",1499.0,749.0,0.5,Footwear
lemon & pepper,synthetic open back womens ethnic block heel sandals - rose gold,"['36', '37', '39', '40']",2999.0,2699.0,0.1,Footwear
haute curry,polyurethane slipon womens casual sandals - antique,"['36', '37', '38', '39', '40', '41']",2999.0,2099.0,0.3,Footwear
signature sole,synthetic slipon womens casual sandals - white,"['36', '37', '38', '39', '40']",2200.0,1430.0,0.35,Footwear
catwalk,fabric tie up womens casual wear sneakers - multi,"['4', '5', '6', '7', '8', '9']",2895.0,2316.0,0.2,Footwear
modare,pu slip on round toe womens casual flip flops - camel,"['36', '37', '38', '39']",3499.0,2449.0,0.3,Footwear
lemon & pepper,womens casual wear slipon wedges - pink,"['39', '40']",2499.0,1249.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - gold,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
reebok,mesh lace up womens sports shoes - pink,['9.5'],2199.0,1099.0,0.5,Footwear
estatos,womens casual wear slip on heeled sandals - black,"['37', '38', '39', '40']",2199.0,1099.0,0.5,Footwear
estatos,womens casual wear slip on flats - royal blue,"['36', '37', '38', '39', '40', '41']",1349.0,876.0,0.35,Footwear
estatos,womens party wear buckle closure heels - red,"['38', '39', '40', '41']",2199.0,1319.0,0.4,Footwear
tresmode,synthetic leather slip on womens casual sandals - pewter,"['36', '37', '38', '39']",5000.0,2500.0,0.5,Footwear
inc.5,synthetic womens casual wear flats - black,"['37', '38', '39']",1890.0,945.0,0.5,Footwear
monrow,polyurethane buckle womens party sandals - off white,"['36', '37', '38', '39', '40', '41']",1799.0,1295.0,0.28,Footwear
lemon & pepper,womens party wear slipon heels - black,"['36', '37', '38', '39', '40']",3299.0,1649.0,0.5,Footwear
w,polyurethane buckle womens casual wear sandals - yellow,"['37', '38', '39', '40', '42']",2299.0,1379.0,0.4,Footwear
ceriz,synthetic open toe womens casual flats - cream,"['36', '38']",1299.0,649.0,0.5,Footwear
ceriz,pu slip on womens casual sandals - olive,"['35', '36', '37', '38', '39', '40']",2399.0,1439.0,0.4,Footwear
catwalk,embellished fabric buckle womens casual clogs - yellow,"['4', '5', '6', '7', '8', '9']",1995.0,1596.0,0.2,Footwear
lemon & pepper,womens party wear buckle closure heels - grey,"['36', '37', '38', '39', '40']",3999.0,1999.0,0.5,Footwear
modare,pu slip on round toe womens formal ballerinas - natural,"['36', '37', '38', '39']",4499.0,3149.0,0.3,Footwear
catwalk,fabric buckle womens casual mules - silver grey,"['5', '6', '7']",2895.0,2316.0,0.2,Footwear
estatos,womens casual wear slip on ballerinas - grey,['37'],1399.0,909.0,0.35,Footwear
shoetopia,synthetic womens casual sandals - copper,"['36', '37', '38', '40']",999.0,699.0,0.3,Footwear
shoetopia,synthetic womens party sandals - red,"['36', '37', '38', '39', '40', '41']",999.0,899.0,0.1,Footwear
shoetopia,synthetic womens casual sandals - pink,"['36', '37', '38', '39', '40', '41']",999.0,499.0,0.5,Footwear
inc.5,synthetic womens casual wear flats - grey,"['37', '38', '39', '40']",1890.0,945.0,0.5,Footwear
signature sole,synthetic slipon womens casual sandals - natural,"['37', '38', '39', '40']",2400.0,1560.0,0.35,Footwear
modare,pu slip on round toe womens casual slides - multi,"['37', '39', '40']",3499.0,2799.0,0.2,Footwear
lemon & pepper,womens casual wear lace up sneakers - orange,"['36', '37', '38']",3299.0,1649.0,0.5,Footwear
reebok,synthetic lace up womens sports shoes - pink,"['6.5', '7.5', '8.5', '9.5']",4599.0,2299.0,0.5,Footwear
estatos,womens casual wear buckle closure flats - mustard,"['37', '38', '39', '40', '41']",1299.0,649.0,0.5,Footwear
tresmode,synthetic leather slip on womens party wear shoes - black,"['36', '37', '38', '40']",3900.0,2925.0,0.25,Footwear
monrow,suede buckle womens party sandals - pink,"['36', '37', '38', '39', '40', '41']",1999.0,999.0,0.5,Footwear
lemon & pepper,velvet no back strap womens casual flats - tan,"['36', '37', '38', '39', '40']",2499.0,1749.0,0.3,Footwear
w,suede slipon womens casual wear flats - natural,"['36', '37', '38', '39', '40', '41', '42']",1799.0,1259.0,0.3,Footwear
inc.5,synthetic others womens casual flats - peach,"['37', '38']",1890.0,945.0,0.5,Footwear
lemon & pepper,womens party wear slipon wedges - gold,['40'],2999.0,1499.0,0.5,Footwear
ceriz,pu zipper womens casual boots - brown,"['37', '38']",2699.0,1619.0,0.4,Footwear
lemon & pepper,womens casual wear slip on heels - black,"['35', '36', '37', '38', '39', '40']",2999.0,1499.0,0.5,Footwear
modare,pu slip on womens casual flip flops - yellow,"['36', '37', '39', '40']",3499.0,2449.0,0.3,Footwear
ceriz,polyurethane open toe womens casual sandals - blue,"['35', '36', '37', '38', '39', '40', '41']",2299.0,1609.0,0.3,Footwear
catwalk,suede slip on womens occasion wear boots - black,"['4', '5', '6', '7', '8', '9']",3695.0,2956.0,0.2,Footwear
ceriz,polyurethane pointed toe womens casual sandals - rose gold,"['35', '36', '37', '38', '39', '40']",1999.0,1399.0,0.3,Footwear
ceriz,polyurethane pointed toe womens casual flats - pink,"['35', '36', '37', '38', '39', '40']",1499.0,1049.0,0.3,Footwear
modare,pu slip on round toe womens formal ballerinas - natural,"['36', '37', '38', '39', '40']",3999.0,2799.0,0.3,Footwear
inc.5,synthetic slip on womens casual flats - peach,"['5', '6', '7', '8', '9', '10', '11', '12']",1890.0,1190.0,0.37,Footwear
shoetopia,suede womens casual sandals - pink,"['37', '39', '41']",999.0,899.0,0.1,Footwear
shoetopia,synthetic womens casual sandals - grey,"['35', '36', '37', '38', '39', '40', '41']",1995.0,899.0,0.55,Footwear
lemon & pepper,womens casual wear buckle closure heels - grey,"['36', '37', '39', '40']",3299.0,1649.0,0.5,Footwear
estatos,womens casual wear buckle closure flats - natural,"['37', '38']",1799.0,1079.0,0.4,Footwear
monrow,polyurethane slipon womens casual sandals - multi,"['37', '38', '40']",1899.0,892.0,0.53,Footwear
haute curry,womens casual wear buckle closure heels - gold,['36'],1999.0,999.0,0.5,Footwear
ceriz,pu zipper womens casual boots - black,"['35', '36', '38']",2699.0,1619.0,0.4,Footwear
shoetopia,synthetic womens casual slides - gold,"['36', '37', '39', '41']",699.0,499.0,0.29,Footwear
inc.5,tpr open back womens party heels - peach,"['4', '6', '7']",2590.0,1295.0,0.5,Footwear
catwalk,womens pure leather croc-effect thongs - tan,"['4', '5', '6', '7', '8', '9']",1695.0,1356.0,0.2,Footwear
modare,pu slip on round toe womens casual flip flops - natural,"['36', '37', '38', '39', '40']",3499.0,2449.0,0.3,Footwear
shoetopia,synthetic womens casual sandals - copper,"['35', '36', '37', '38', '39', '40', '41']",1995.0,899.0,0.55,Footwear
estatos,womens casual wear slip on heel shoes - blue,['40'],1899.0,1234.0,0.35,Footwear
catwalk,womens pearl faux fur mules - black,['5'],2095.0,599.0,0.71,Footwear
inc.5,synthetic womens casual wear flats - white,['38'],2290.0,1145.0,0.5,Footwear
w,fabric slipon womens party wear flats - sand,"['39', '42']",2999.0,1499.0,0.5,Footwear
shoetopia,synthetic womens casual slides - white,"['36', '37', '38', '40']",999.0,499.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - tan,"['36', '37']",999.0,799.0,0.2,Footwear
ceriz,synthetic round toe womens casual sneakers - white,['38'],2499.0,1249.0,0.5,Footwear
catwalk,fabric slip on womens casual mules - multi,"['5', '6', '7']",2595.0,1297.0,0.5,Footwear
ceriz,synthetic open toe womens casual sandals - gold,"['36', '37', '39']",1899.0,949.0,0.5,Footwear
signature sole,synthetic slipon womens ethnic sandals - gold,"['36', '37', '39', '40']",2800.0,1680.0,0.4,Footwear
haute curry,womens casual wear slip on flats - antique,"['36', '37', '38', '39']",1999.0,999.0,0.5,Footwear
inc.5,synthetic open back womens heels - white,['8'],2590.0,1490.0,0.42,Footwear
catwalk,womens diamond encrusted slip ons - gold,"['4', '5', '6', '7', '8']",2695.0,2156.0,0.2,Footwear
shoetopia,synthetic womens casual sandals - pink,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
catwalk,fabric buckle womens casual sandals - black,"['5', '6', '7']",2495.0,1996.0,0.2,Footwear
shoetopia,synthetic womens casual sandals - grey,"['36', '37']",999.0,799.0,0.2,Footwear
lemon & pepper,velvet no back strap womens casual flats - cream,"['35', '36', '37', '38', '39', '40', '41']",2499.0,1749.0,0.3,Footwear
tresmode,leather slip on womens casual flats - pewter,"['36', '37', '38', '39', '40', '41']",2799.0,2099.0,0.25,Footwear
tresmode,synthetic leather slip on womens casual sandals - black,"['36', '37', '38', '39']",3990.0,1995.0,0.5,Footwear
w,polyurethane slipon womens party wear flats - pink,"['35', '36', '37', '38', '39', '40', '41']",2799.0,1399.0,0.5,Footwear
catwalk,pu round toe womens party wear sandals - brown,"['5', '6', '7']",2895.0,2316.0,0.2,Footwear
inc.5,tpr open back womens party flats - brown,['5'],1890.0,945.0,0.5,Footwear
ceriz,synthetic square toe womens casual ballerinas - natural,"['36', '37']",1999.0,999.0,0.5,Footwear
reebok,textile slipon womens sports shoes - grey,"['8.5', '9.5']",2799.0,1399.0,0.5,Footwear
signature sole,synthetic buckle womens casual sandals - white,"['37', '39']",2100.0,1680.0,0.2,Footwear
estatos,womens casual wear slip on ballerinas - black,"['39', '40', '41']",1399.0,909.0,0.35,Footwear
lemon & pepper,polyurethane buckle womens casual sandals - dark gun metal,"['36', '38', '39', '40', '41']",2799.0,2379.0,0.15,Footwear
modare,pu slip on round toe womens casual flip flops - wine,"['36', '37', '38', '39', '40']",2999.0,2399.0,0.2,Footwear
modare,pu slip on round toe womens casual sandals - natural,"['36', '37', '38', '39', '40']",3799.0,2659.0,0.3,Footwear
tresmode,synthetic leather slip on womens casual sandals - natural,"['37', '38']",5000.0,2500.0,0.5,Footwear
lemon & pepper,pu ankle loop womens party block heel sandals - gold,"['36', '37', '38', '39', '40', '41']",3299.0,2474.0,0.25,Footwear
signature sole,synthetic slipon womens ethnic flats - gold,"['35', '36', '37', '38']",1700.0,1275.0,0.25,Footwear
catwalk,patent lace up womens formal mules - black,"['4', '5', '6', '7', '8', '9']",3895.0,3116.0,0.2,Footwear
signature sole,synthetic slipon womens ethnic sandals - gold,"['35', '36', '37', '39', '40']",3000.0,2250.0,0.25,Footwear
w,polyurethane womens casual wear sandals - orange,"['35', '36', '37', '38', '39', '40', '41', '42']",2299.0,1379.0,0.4,Footwear
guess,womens casual wear lace up sneakers - pink,['9'],4999.0,2499.0,0.5,Footwear
monrow,polyurethane buckle womens party sandals - green,['37'],2299.0,1310.0,0.43,Footwear
modare,pu slip on round toe womens casual flip flops - natural,"['36', '37', '38', '39', '40']",2999.0,2399.0,0.2,Footwear
haute curry,womens casual wear buckle closure heels - gold,"['36', '37', '39', '40']",2499.0,1249.0,0.5,Footwear
